Timestamp,Vid,Type,Title,Status,Size,Latency
8315697967,692700075,HTTP,Page 1,200,17,654859543
8315758955,692700068,HTTP,Page 2,200,8,609889664
8341254164,692700060,HTTP,Page SSL,200,8083,640761504
8352413823,692700031,HTTP,Page 2,200,8,329229897
8377940302,692700041,HTTP,Page SSL,200,8083,633983575
8378570834,692700055,HTTP,Page 1,200,17,356810080
8379654313,692700051,HTTP,Page SSL,200,8083,1640595880
8385706226,692700078,HTTP,Page 1,200,17,419703598
8392423843,692700052,HTTP,Page SSL,200,8083,913336497
8393242242,692700079,HTTP,Page 1,200,17,325599963
8407576099,692700065,HTTP,Page 2,200,8,295143909
8509908964,692700007,HTTP,Page 2,200,8,2166634363
8538564559,692700081,HTTP,Page 1,200,17,270780910
8547220520,692700074,HTTP,Page 2,200,8,325769146
8568957127,692700022,HTTP,Page 2,200,8,374978275
8619134536,692700036,HTTP,Page 1,200,17,353569599
8619426722,692700006,HTTP,Page SSL,200,8083,2796232785
8627909566,692700075,HTTP,Page 2,200,8,312009601
8638585711,692700002,HTTP,Page SSL,200,8083,1063735663
8660910182,692700083,HTTP,Page 1,200,17,181891562
8664618701,692700027,HTTP,Page 1,200,17,2178948055
8669277907,692700040,HTTP,Page SSL,200,8083,641987433
8672203626,692700004,HTTP,Page SSL,200,8083,926137559
8675393520,692700057,HTTP,Page SSL,200,8083,1054349409
8687083313,692700076,HTTP,Page 2,200,8,574860576
8687269470,692700025,HTTP,Page SSL,200,8083,972305736
8701062400,692700078,HTTP,Page 2,200,8,314226611
8709659802,692700011,HTTP,Page SSL,200,8083,658573728
8730996955,692700041,HTTP,Page 1,200,17,352886090
8733041968,692700035,HTTP,Page 2,200,8,509868643
8748988855,692700051,HTTP,Page 1,200,17,369097987
8756599053,692700010,HTTP,Page 2,200,8,1293171425
8762916001,692700048,HTTP,Page SSL,200,8083,666728551
8770855497,692700052,HTTP,Page 1,200,17,378329383
8797324565,692700046,HTTP,Page 2,200,8,1122595769
8798459853,692700055,HTTP,Page 2,200,8,419754241
8810208641,692700063,HTTP,Page SSL,200,8083,1057422931
8810592616,692700062,HTTP,Page SSL,200,8083,1070145462
8810759897,692700072,HTTP,Page 1,200,17,1450890074
8812994396,692700038,HTTP,Page 2,200,8,1721613147
8828733805,692700021,HTTP,Page SSL,200,8083,1384987331
8859801123,692700033,HTTP,Page 1,200,17,1214573686
8871421911,692700008,HTTP,Page SSL,200,8083,631800837
8875038638,692700043,HTTP,Page 2,200,8,1315863908
8889975306,692700084,HTTP,Page 1,200,17,310619495
8936422837,692700006,HTTP,Page 1,200,17,316918817
8940675381,692700068,HTTP,Page SSL,200,8083,623175297
8958622803,692700014,HTTP,Page 1,200,17,2047939603
8960243016,692700024,HTTP,Page SSL,200,8083,1711673889
8961689781,692700054,HTTP,Page SSL,200,8083,1646915636
8962011321,692700002,HTTP,Page 1,200,17,323325878
8975229809,692700060,HTTP,Page 1,200,17,633841194
8977314231,692700029,HTTP,Page SSL,200,8083,1270030535
8981651162,692700034,HTTP,Page 1,200,17,1424295224
9005451650,692700083,HTTP,Page 2,200,8,344402147
9007318346,692700081,HTTP,Page 2,200,8,468652757
9018746078,692700004,HTTP,Page 1,200,17,346444888
9026951902,692700019,HTTP,Page 2,200,8,2093763493
9031503168,692700036,HTTP,Page 2,200,8,412217005
9052205508,692700069,HTTP,Page 2,200,8,1334777797
9052955660,692700064,HTTP,Page SSL,200,8083,824664361
9073247732,692700025,HTTP,Page 1,200,17,385828327
9134668159,692700067,HTTP,Page 2,200,8,1473442712
9138513462,692700070,HTTP,Page 2,200,8,1426151154
9140155618,692700020,HTTP,Page 2,200,8,1350667577
9143553046,692700005,HTTP,Page 2,200,8,1399668969
9153182685,692700086,HTTP,Page 1,200,17,371804823
9154598227,692700062,HTTP,Page 1,200,17,343901262
9169501989,692700085,HTTP,Page 1,200,17,488369228
9191108638,692700072,HTTP,Page 2,200,8,380231747
9226548718,692700031,HTTP,Page SSL,200,8083,871976054
9237512399,692700065,HTTP,Page SSL,200,8083,828480759
9268600035,692700050,HTTP,Page 2,200,8,1405546145
9271588456,692700054,HTTP,Page 1,200,17,309566526
9272615211,692700004,HTTP,Page 2,200,8,253756968
9286131125,692700000,HTTP,Page 2,200,8,1602030625
9289096553,692700029,HTTP,Page 1,200,17,311613757
9290978055,692700084,HTTP,Page 2,200,8,400417584
9294007791,692700039,HTTP,Page 2,200,8,1545369604
9295972745,692700056,HTTP,Page 2,200,8,2761119691
9318563586,692700034,HTTP,Page 2,200,8,336690221
9318702397,692700006,HTTP,Page 2,200,8,382066093
9319548073,692700074,HTTP,Page SSL,200,8083,771386871
9326869369,692700027,HTTP,Page 2,200,8,662013485
9329837841,692700045,HTTP,Page 1,200,17,2132526056
9335429815,692700061,HTTP,Page SSL,200,8083,1603840459
9336602148,692700002,HTTP,Page 2,200,8,374487701
9337528521,692700064,HTTP,Page 1,200,17,284496656
9344627815,692700088,HTTP,Page 1,200,17,362342251
9347843648,692700068,HTTP,Page 1,200,17,406787836
9364362506,692700024,HTTP,Page 1,200,17,403967875
9393905256,692700014,HTTP,Page 2,200,8,435142958
9401591198,692700007,HTTP,Page SSL,200,8083,889209547
9414853528,692700052,HTTP,Page 2,200,8,643822413
9422354585,692700012,HTTP,Page 2,200,8,1860304652
9498948925,692700031,HTTP,Page 1,200,17,272137083
9525005001,692700089,HTTP,Page 1,200,17,442514044
9530086855,692700090,HTTP,Page 1,200,17,347537622
9533413500,692700008,HTTP,Page 1,200,17,661768403
9537165376,692700063,HTTP,Page 1,200,17,726779673
9544749772,692700076,HTTP,Page SSL,200,8083,856846161
9555711574,692700055,HTTP,Page SSL,200,8083,755685694
9578206615,692700053,HTTP,Page 2,200,8,1343601718
9589510021,692700046,HTTP,Page SSL,200,8083,790146522
9596270756,692700071,HTTP,Page 2,200,8,1859006175
9603166247,692700032,HTTP,Page 1,200,17,1838357664
9646189493,692700086,HTTP,Page 2,200,8,492847340
9667589816,692700035,HTTP,Page SSL,200,8083,933552336
9670539563,692700019,HTTP,Page SSL,200,8083,642216635
9672161556,692700058,HTTP,Page 1,200,17,1456095347
9683579846,692700079,HTTP,Page 2,200,8,1290205295
9700696362,692700081,HTTP,Page SSL,200,8083,690673397
9702188021,692700064,HTTP,Page 2,200,8,364427384
9702914569,692700007,HTTP,Page 1,200,17,301215029
9724340520,692700024,HTTP,Page 2,200,8,359811468
9731213429,692700045,HTTP,Page 2,200,8,401221460
9772935269,692700049,HTTP,Page SSL,200,8083,3075372728
9773458344,692700069,HTTP,Page SSL,200,8083,720731039
9813634607,692700054,HTTP,Page 2,200,8,541906957
9813983975,692700091,HTTP,Page 1,200,17,529847673
9827431221,692700067,HTTP,Page SSL,200,8083,690830465
9830370202,692700072,HTTP,Page SSL,200,8083,637836040
9832072695,692700088,HTTP,Page 2,200,8,487311022
9837103318,692700062,HTTP,Page 2,200,8,682449276
9838736669,692700065,HTTP,Page 1,200,17,601081766
9841983403,692700073,HTTP,Page 1,200,17,2381699047
9870244786,692700031,HTTP,Page 2,200,8,371135310
9876783169,692700008,HTTP,Page 2,200,8,343208361
9884974693,692700093,HTTP,Page 1,200,17,393712702
9901001774,692700070,HTTP,Page SSL,200,8083,761698574
9904292445,692700089,HTTP,Page 2,200,8,379146184
9905012122,692700094,HTTP,Page 1,200,17,313901223
9915213466,692700048,HTTP,Page 1,200,17,1152165904
9951658730,692700076,HTTP,Page 1,200,17,406694837
9965138005,692700055,HTTP,Page 1,200,17,409119588
9967211236,692700063,HTTP,Page 2,200,8,429911893
9969733038,692700057,HTTP,Page 1,200,17,1294215816
9996837280,692700009,HTTP,Page SSL,200,8083,2615331866
10053682202,692700028,HTTP,Page 2,200,8,3390308184
10056660151,692700067,HTTP,Page 1,200,17,229068131
10058021771,692700007,HTTP,Page 2,200,8,354986953
10062521420,692700000,HTTP,Page SSL,200,8083,773795920
10090588045,692700027,HTTP,Page SSL,200,8083,761853616
10111103794,692700004,HTTP,Page SSL,200,8083,836549863
10111250918,692700065,HTTP,Page 2,200,8,272318652
10112219342,692700091,HTTP,Page 2,200,8,298098075
10120830188,692700015,HTTP,Page SSL,200,8083,3260878769
10124404987,692700012,HTTP,Page SSL,200,8083,699787138
10126161946,692700016,HTTP,Page 2,200,8,3375557700
10132676120,692700095,HTTP,Page 1,200,17,441209990
10148703914,692700081,HTTP,Page 1,200,17,447850927
10148994879,692700011,HTTP,Page 1,200,17,1439120294
10149561624,692700052,HTTP,Page SSL,200,8083,734197095
10159397915,692700058,HTTP,Page 2,200,8,487010820
10163157393,692700049,HTTP,Page 1,200,17,390073551
10167156956,692700050,HTTP,Page SSL,200,8083,897109982
10171585151,692700039,HTTP,Page SSL,200,8083,875252501
10202866374,692700030,HTTP,Page 1,200,17,2253248566
10279302528,692700026,HTTP,Page SSL,200,8083,2718682661
10306242207,692700060,HTTP,Page 2,200,8,1330909377
10310038930,692700087,HTTP,Page 1,200,17,1428081328
10323579571,692700077,HTTP,Page 2,200,8,2125338268
10341231108,692700094,HTTP,Page 2,200,8,436044882
10367640762,692700073,HTTP,Page 2,200,8,525484582
10386355134,692700048,HTTP,Page 2,200,8,470991192
10426768037,692700019,HTTP,Page 1,200,17,755956746
10544251878,692700021,HTTP,Page 1,200,17,1715382671
10554728424,692700041,HTTP,Page 2,200,8,1823638596
10555206493,692700036,HTTP,Page SSL,200,8083,1523386488
10577365422,692700084,HTTP,Page SSL,200,8083,1283205340
10579621631,692700079,HTTP,Page SSL,200,8083,894153271
10606267148,692700049,HTTP,Page 2,200,8,442673092
10619786667,692700099,HTTP,Page 1,200,17,522477169
10629353481,692700067,HTTP,Page 2,200,8,572324486
10629817654,692700011,HTTP,Page 2,200,8,480700000
10657221078,692700029,HTTP,Page 2,200,8,1367996593
10677347377,692700081,HTTP,Page 2,200,8,528500528
10684556570,692700063,HTTP,Page SSL,200,8083,716793112
10689846952,692700031,HTTP,Page SSL,200,8083,819040735
10719553440,692700064,HTTP,Page SSL,200,8083,1014958767
10741219108,692700030,HTTP,Page 2,200,8,538135275
10742066664,692700095,HTTP,Page 2,200,8,609211280
10749156985,692700025,HTTP,Page 2,200,8,1675639856
10749663696,692700085,HTTP,Page 2,200,8,1580032635
10750056852,692700055,HTTP,Page 2,200,8,784730189
10784214278,692700044,HTTP,Page 1,200,17,3804630551
10805447527,692700087,HTTP,Page 2,200,8,495277964
10811633763,692700068,HTTP,Page 2,200,8,1463581323
10826645226,692700074,HTTP,Page 1,200,17,1506817331
10862660445,692700003,HTTP,Page SSL,200,8083,3298375325
10862953950,692700019,HTTP,Page 2,200,8,436056729
10887405838,692700066,HTTP,Page 2,200,8,3232947487
10898699613,692700045,HTTP,Page SSL,200,8083,1163895076
10903807218,692700007,HTTP,Page SSL,200,8083,844275149
10913593875,692700058,HTTP,Page SSL,200,8083,751992953
10925734303,692700016,HTTP,Page SSL,200,8083,798406097
10927747507,692700013,HTTP,Page SSL,200,8083,2881306193
10962244488,692700090,HTTP,Page 2,200,8,1432033432
10970220256,692700091,HTTP,Page SSL,200,8083,856161922
10984520461,692700099,HTTP,Page 2,200,8,364468851
11050806539,692700017,HTTP,Page 2,200,8,4002609157
11077475755,692700021,HTTP,Page 2,200,8,533078606
11111315771,692700075,HTTP,Page SSL,200,8083,2481246552
11118911475,692700035,HTTP,Page 1,200,17,1450756664
11119275365,692700072,HTTP,Page 1,200,17,1288786018
11157462269,692700088,HTTP,Page SSL,200,8083,1323192104
11161669312,692700047,HTTP,Page 2,200,8,3489899486
11168941071,692700094,HTTP,Page SSL,200,8083,827295083
11183432220,692700006,HTTP,Page SSL,200,8083,1862817172
11245814956,692700096,HTTP,Page 1,200,17,1453705695
11255466827,692700044,HTTP,Page 2,200,8,471075102
11259529333,692700074,HTTP,Page 2,200,8,432668156
11263624185,692700037,HTTP,Page 1,200,17,3412123464
11276490312,692700020,HTTP,Page SSL,200,8083,2134154773
11276740456,692700009,HTTP,Page 1,200,17,1279547092
11307413016,692700070,HTTP,Page 1,200,17,1406276336
11329791154,692700049,HTTP,Page SSL,200,8083,721489036
11340893893,692700097,HTTP,Page 1,200,17,1448228351
11353058200,692700035,HTTP,Page 2,200,8,233603782
11353184811,692700048,HTTP,Page SSL,200,8083,966255880
11353631031,692700029,HTTP,Page SSL,200,8083,696024059
11357409445,692700076,HTTP,Page 2,200,8,1405540932
11358001055,692700041,HTTP,Page SSL,200,8083,798892180
11359002814,692700057,HTTP,Page 2,200,8,1389116017
11381512377,692700092,HTTP,Page 1,200,17,1992003578
11416492647,692700078,HTTP,Page SSL,200,8083,2713679033
11422383173,692700001,HTTP,Page 1,200,17,3341647445
11429499626,692700072,HTTP,Page 2,200,8,310147466
11439454167,692700059,HTTP,Page SSL,200,8083,3870597785
11461982116,692700024,HTTP,Page SSL,200,8083,1735502893
11470218463,692700042,HTTP,Page SSL,200,8083,3722186291
11473677335,692700009,HTTP,Page 2,200,8,196727991
11499601304,692700086,HTTP,Page SSL,200,8083,1850406878
11518133128,692700025,HTTP,Page SSL,200,8083,767002593
11536516868,692700068,HTTP,Page SSL,200,8083,724569449
11536987295,692700096,HTTP,Page 2,200,8,291082865
11545686754,692700066,HTTP,Page SSL,200,8083,657133699
11547802162,692700037,HTTP,Page 2,200,8,284058658
11575451352,692700085,HTTP,Page SSL,200,8083,823598328
11582220642,692700061,HTTP,Page 1,200,17,2246657248
11582464465,692700087,HTTP,Page SSL,200,8083,776495591
11586080216,692700071,HTTP,Page SSL,200,8083,1985692886
11611284398,692700070,HTTP,Page 2,200,8,303692726
11621044399,692700001,HTTP,Page 2,200,8,198487969
11627933012,692700097,HTTP,Page 2,200,8,286834081
11631756661,692700092,HTTP,Page 2,200,8,250113519
11656529983,692700038,HTTP,Page SSL,200,8083,2841513291
11687265473,692700082,HTTP,Page 1,200,17,3308331455
11702704695,692700044,HTTP,Page SSL,200,8083,445268423
11733903694,692700093,HTTP,Page 2,200,8,1848510091
11735788406,692700047,HTTP,Page SSL,200,8083,572634034
11767730507,692700053,HTTP,Page SSL,200,8083,2187167000
11773895376,692700032,HTTP,Page 2,200,8,2170367762
11775387756,692700046,HTTP,Page 1,200,17,2185810093
11826069909,692700057,HTTP,Page SSL,200,8083,440481242
11844089602,692700061,HTTP,Page 2,200,8,261750994
11892996488,692700010,HTTP,Page SSL,200,8083,3134020444
11957922265,692700095,HTTP,Page SSL,200,8083,1212988565
11963021227,692700018,HTTP,Page SSL,200,8083,3910289274
11964529968,692700082,HTTP,Page 2,200,8,277135739
11974334150,692700019,HTTP,Page SSL,200,8083,1108491234
11997367742,692700021,HTTP,Page SSL,200,8083,899369105
11997992690,692700054,HTTP,Page SSL,200,8083,2183516871
12061112772,692700097,HTTP,Page SSL,200,8083,430510217
12066441486,692700065,HTTP,Page SSL,200,8083,1953158520
12077677649,692700005,HTTP,Page SSL,200,8083,2932963450
12091471841,692700046,HTTP,Page 2,200,8,315979613
12094839215,692700030,HTTP,Page SSL,200,8083,1353125997
12117260953,692700037,HTTP,Page SSL,200,8083,567488659
12130366852,692700022,HTTP,Page SSL,200,8083,3560965766
12178206854,692700060,HTTP,Page SSL,200,8083,1869641514
12210013522,692700092,HTTP,Page SSL,200,8083,576220207
12302770943,692700093,HTTP,Page SSL,200,8083,546537224
12303207462,692700001,HTTP,Page SSL,200,8083,681794126
12324820962,692700043,HTTP,Page SSL,200,8083,3446141452
12369380255,692700067,HTTP,Page SSL,200,8083,1737686996
12377012746,692700099,HTTP,Page SSL,200,8083,1386458946
12400368674,692700081,HTTP,Page SSL,200,8083,1722632523
12402003395,692700009,HTTP,Page SSL,200,8083,926215082
12411341395,692700032,HTTP,Page SSL,200,8083,635855955
12416059467,692700073,HTTP,Page SSL,200,8083,2045790026
12419427251,692700011,HTTP,Page SSL,200,8083,1788729313
12420269430,692700040,HTTP,Page 1,200,17,3750877273
12430817882,692700074,HTTP,Page SSL,200,8083,1170835987
12443067974,692700055,HTTP,Page SSL,200,8083,1691353506
12474436291,692700077,HTTP,Page SSL,200,8083,2148618718
12490058489,692700023,HTTP,Page 2,200,8,4189968843
12512416840,692700028,HTTP,Page SSL,200,8083,2457170123
12516710496,692700017,HTTP,Page SSL,200,8083,1464407905
12546765064,692700070,HTTP,Page SSL,200,8083,934806418
12547048762,692700051,HTTP,Page 2,200,8,3797776497
12548004813,692700033,HTTP,Page 2,200,8,3688059695
12578308850,692700090,HTTP,Page SSL,200,8083,1613487613
12628610921,692700040,HTTP,Page 2,200,8,208198257
12634443760,692700096,HTTP,Page SSL,200,8083,1095300827
12684763346,692700046,HTTP,Page SSL,200,8083,591179039
12717094872,692700061,HTTP,Page SSL,200,8083,870766991
12789403138,692700082,HTTP,Page SSL,200,8083,822828904
12816986118,692700008,HTTP,Page SSL,200,8083,2937126281
12853775840,692700056,HTTP,Page SSL,200,8083,3555964503
12879720659,692700076,HTTP,Page SSL,200,8083,1519370198
12909715584,692700034,HTTP,Page SSL,200,8083,3588867891
12913135009,692700014,HTTP,Page SSL,200,8083,3517021860
12915779787,692700002,HTTP,Page SSL,200,8083,3577674562
12925603405,692700023,HTTP,Page SSL,200,8083,433487467
12928467067,692700035,HTTP,Page SSL,200,8083,1573522123
12936544083,692700072,HTTP,Page SSL,200,8083,1505075911
12953388337,692700033,HTTP,Page SSL,200,8083,403521960
12958945756,692700051,HTTP,Page SSL,200,8083,407317254
12997435486,692700040,HTTP,Page SSL,200,8083,367364443
13170863095,692700098,HTTP,Page 1,200,17,3177599839
13348339029,692700089,HTTP,Page SSL,200,8083,3442840517
13348705333,692700098,HTTP,Page 2,200,8,177630653
13465184692,692700083,HTTP,Page SSL,200,8083,4457932811
13598065336,692700069,HTTP,Page 1,200,17,3824412553
13616198420,692700062,HTTP,Page SSL,200,8083,3778712812
13686141497,692700098,HTTP,Page SSL,200,8083,335421417
13758707955,692700069,HTTP,Page 2,200,8,160470666
13931749227,692700080,HTTP,Page 1,200,17,5764019442
14104548433,692700080,HTTP,Page 2,200,8,172599285
14105429838,692700069,HTTP,Page SSL,200,8083,340005683
14440543631,692700080,HTTP,Page SSL,200,8083,335475265
163720065,686700000,HTTP,Page 1,200,17,163322610
263255439,686700001,HTTP,Page 1,200,17,162707097
324910587,686700002,HTTP,Page 1,200,17,124011814
328137505,686700000,HTTP,Page 2,200,8,164205107
423050607,686700001,HTTP,Page 2,200,8,159609981
426268072,686700003,HTTP,Page 1,200,17,125354338
517865890,686700004,HTTP,Page 1,200,17,116829614
520862070,686700002,HTTP,Page 2,200,8,195732353
700845932,686700005,HTTP,Page 1,200,17,199631503
705054548,686700003,HTTP,Page 2,200,8,278667998
710757706,686700004,HTTP,Page 2,200,8,192778860
722696415,686700000,HTTP,Page SSL,200,8083,392471987
771745600,686700006,HTTP,Page 1,200,17,170378907
876133339,686700002,HTTP,Page SSL,200,8083,352786068
900407644,686700001,HTTP,Page SSL,200,8083,475525266
910963723,686700006,HTTP,Page 2,200,8,139023395
923451826,686700000,HTTP,Page 1,200,17,200586508
924956572,686700005,HTTP,Page 2,200,8,223961331
928288371,686700007,HTTP,Page 1,200,17,226741101
992517732,686700008,HTTP,Page 1,200,17,185975116
1048891203,686700001,HTTP,Page 1,200,17,148338832
1050043742,686700002,HTTP,Page 1,200,17,173735666
1050615859,686700009,HTTP,Page 1,200,17,143861824
1062273028,686700000,HTTP,Page 2,200,8,138258431
1083859407,686700003,HTTP,Page SSL,200,8083,377020372
1087188513,686700004,HTTP,Page SSL,200,8083,374755978
1125772806,686700007,HTTP,Page 2,200,8,197366697
1181695483,686700010,HTTP,Page 1,200,17,174547340
1182314750,686700008,HTTP,Page 2,200,8,189647982
1182546213,686700009,HTTP,Page 2,200,8,131771791
1193265063,686700001,HTTP,Page 2,200,8,144254142
1202427646,686700002,HTTP,Page 2,200,8,152270631
1211333905,686700005,HTTP,Page SSL,200,8083,284734986
1255175560,686700006,HTTP,Page SSL,200,8083,341754586
1266823964,686700003,HTTP,Page 1,200,17,182798506
1270327683,686700004,HTTP,Page 1,200,17,183034224
1271392176,686700011,HTTP,Page 1,200,17,164221977
1362424880,686700012,HTTP,Page 1,200,17,154760575
1371397624,686700005,HTTP,Page 1,200,17,159612670
1371650466,686700010,HTTP,Page 2,200,8,189430724
1446791896,686700000,HTTP,Page SSL,200,8083,382322124
1448644914,686700011,HTTP,Page 2,200,8,177034802
1453820339,686700013,HTTP,Page 1,200,17,143929926
1456927880,686700007,HTTP,Page SSL,200,8083,329359358
1458324943,686700003,HTTP,Page 2,200,8,191284144
1459049213,686700006,HTTP,Page 1,200,17,203698667
1472947695,686700004,HTTP,Page 2,200,8,202496392
1533947116,686700009,HTTP,Page SSL,200,8083,348874563
1534747668,686700012,HTTP,Page 2,200,8,172152200
1535429132,686700014,HTTP,Page 1,200,17,124349100
1539863046,686700002,HTTP,Page SSL,200,8083,336923290
1542316954,686700005,HTTP,Page 2,200,8,170722665
1553347295,686700008,HTTP,Page SSL,200,8083,368098350
1564761666,686700001,HTTP,Page SSL,200,8083,368909527
1640715627,686700015,HTTP,Page 1,200,17,128045243
1643782070,686700000,HTTP,Page 1,200,17,196846727
1647500391,686700013,HTTP,Page 2,200,8,193538871
1656960963,686700006,HTTP,Page 2,200,8,197794592
1663677117,686700007,HTTP,Page 1,200,17,206621838
1728466933,686700001,HTTP,Page 1,200,17,163560925
1730801388,686700009,HTTP,Page 1,200,17,196720655
1743249310,686700010,HTTP,Page SSL,200,8083,369647320
1744837913,686700014,HTTP,Page 2,200,8,209286264
1747533620,686700002,HTTP,Page 1,200,17,207530268
1753677523,686700008,HTTP,Page 1,200,17,200096244
1820605841,686700015,HTTP,Page 2,200,8,179641126
1826055980,686700000,HTTP,Page 2,200,8,182131829
1830443619,686700007,HTTP,Page 2,200,8,166637536
1842985454,686700003,HTTP,Page SSL,200,8083,384063185
1843337145,686700016,HTTP,Page 1,200,17,222690875
1847621946,686700004,HTTP,Page SSL,200,8083,372917651
1901112586,686700011,HTTP,Page SSL,200,8083,445591876
1933687914,686700005,HTTP,Page SSL,200,8083,389596878
1941112507,686700012,HTTP,Page SSL,200,8083,403796050
1944400285,686700008,HTTP,Page 2,200,8,190564674
1949852067,686700001,HTTP,Page 2,200,8,221257052
1970425686,686700010,HTTP,Page 1,200,17,227051007
1984930597,686700017,HTTP,Page 1,200,17,263152162
1987064364,686700002,HTTP,Page 2,200,8,239347201
1997498409,686700009,HTTP,Page 2,200,8,266574994
2030252631,686700003,HTTP,Page 1,200,17,187137580
2038808348,686700013,HTTP,Page SSL,200,8083,390708637
2044872820,686700016,HTTP,Page 2,200,8,201444824
2064053311,686700018,HTTP,Page 1,200,17,242428297
2087481536,686700006,HTTP,Page SSL,200,8083,424797275
2094082872,686700004,HTTP,Page 1,200,17,246224854
2130692596,686700012,HTTP,Page 1,200,17,189235385
2138873690,686700014,HTTP,Page SSL,200,8083,390651496
2141897623,686700010,HTTP,Page 2,200,8,171348431
2172454223,686700011,HTTP,Page 1,200,17,271211889
2178070875,686700005,HTTP,Page 1,200,17,244137411
2179609070,686700019,HTTP,Page 1,200,17,257662373
2203279079,686700018,HTTP,Page 2,200,8,138855454
2207707690,686700017,HTTP,Page 2,200,8,222577058
2272686925,686700013,HTTP,Page 1,200,17,233730247
2279122063,686700020,HTTP,Page 1,200,17,255922223
2295235168,686700003,HTTP,Page 2,200,8,264809112
2310306286,686700015,HTTP,Page SSL,200,8083,487262982
2317391349,686700000,HTTP,Page SSL,200,8083,489132773
2360747366,686700021,HTTP,Page 1,200,17,237196903
2374343589,686700008,HTTP,Page SSL,200,8083,429414681
2383588270,686700004,HTTP,Page 2,200,8,289292175
2424448410,686700002,HTTP,Page SSL,200,8083,436757251
2424768642,686700006,HTTP,Page 1,200,17,337158257
2449822818,686700007,HTTP,Page SSL,200,8083,615843984
2463111072,686700014,HTTP,Page 1,200,17,324091469
2463421796,686700012,HTTP,Page 2,200,8,332556210
2464575940,686700009,HTTP,Page SSL,200,8083,465421406
2476242279,686700019,HTTP,Page 2,200,8,296448281
2499257123,686700022,HTTP,Page 1,200,17,275381588
2512801354,686700005,HTTP,Page 2,200,8,334459357
2526055641,686700001,HTTP,Page SSL,200,8083,575150961
2541086585,686700011,HTTP,Page 2,200,8,368492278
2553512403,686700020,HTTP,Page 2,200,8,274232499
2571042176,686700013,HTTP,Page 2,200,8,298219252
2580473186,686700010,HTTP,Page SSL,200,8083,437844617
2610939840,686700000,HTTP,Page 1,200,17,293396514
2612648586,686700015,HTTP,Page 1,200,17,302163187
2622003406,686700023,HTTP,Page 1,200,17,297855247
2630208867,686700021,HTTP,Page 2,200,8,269285145
2631297408,686700008,HTTP,Page 1,200,17,256811665
2632589191,686700016,HTTP,Page SSL,200,8083,585407508
2639158734,686700024,HTTP,Page 1,200,17,213683504
2657065178,686700006,HTTP,Page 2,200,8,232185478
2698371577,686700017,HTTP,Page SSL,200,8083,489671490
2732308642,686700003,HTTP,Page SSL,200,8083,433261320
2744267207,686700002,HTTP,Page 1,200,17,319551080
2746650993,686700018,HTTP,Page SSL,200,8083,541497521
2772758993,686700009,HTTP,Page 1,200,17,308037819
2774397407,686700022,HTTP,Page 2,200,8,274949170
2775493926,686700007,HTTP,Page 1,200,17,325523610
2792833443,686700014,HTTP,Page 2,200,8,329493668
2927858423,686700004,HTTP,Page SSL,200,8083,542849880
2930393733,686700012,HTTP,Page SSL,200,8083,466248598
2959214851,686700005,HTTP,Page SSL,200,8083,445076054
3005081401,686700025,HTTP,Page 1,200,17,475905493
3013172896,686700001,HTTP,Page 1,200,17,486506412
3017677272,686700011,HTTP,Page SSL,200,8083,473828640
3018580943,686700010,HTTP,Page 1,200,17,437955711
3049344436,686700019,HTTP,Page SSL,200,8083,572592275
3049905640,686700013,HTTP,Page SSL,200,8083,476324501
3099480994,686700008,HTTP,Page 2,200,8,468038276
3100829419,686700020,HTTP,Page SSL,200,8083,535393551
3108730067,686700015,HTTP,Page 2,200,8,495832789
3111709132,686700024,HTTP,Page 2,200,8,472364662
3119420817,686700016,HTTP,Page 1,200,17,486676174
3141267517,686700000,HTTP,Page 2,200,8,530229252
3152816784,686700023,HTTP,Page 2,200,8,530608474
3173985947,686700006,HTTP,Page SSL,200,8083,515208894
3175987547,686700018,HTTP,Page 1,200,17,429187325
3183662220,686700026,HTTP,Page 1,200,17,553595109
3200234286,686700017,HTTP,Page 1,200,17,501746666
3207584878,686700027,HTTP,Page 1,200,17,476698864
3217270051,686700021,HTTP,Page SSL,200,8083,583886752
3240067381,686700002,HTTP,Page 2,200,8,495599440
3263152673,686700028,HTTP,Page 1,200,17,432213411
3263983757,686700022,HTTP,Page SSL,200,8083,488931908
3269649941,686700009,HTTP,Page 2,200,8,496658242
3276606620,686700003,HTTP,Page 1,200,17,544003633
3287786380,686700007,HTTP,Page 2,200,8,511962805
3301845577,686700014,HTTP,Page SSL,200,8083,506669100
3340552156,686700004,HTTP,Page 1,200,17,412477212
3342100024,686700012,HTTP,Page 1,200,17,411545364
3350125158,686700005,HTTP,Page 1,200,17,390553084
3357094906,686700029,HTTP,Page 1,200,17,425923227
3363093089,686700001,HTTP,Page 2,200,8,349799943
3363636262,686700013,HTTP,Page 1,200,17,313615989
3374070389,686700030,HTTP,Page 1,200,17,340489695
3376701519,686700011,HTTP,Page 1,200,17,358870366
3391932373,686700019,HTTP,Page 1,200,17,342442734
3413624138,686700010,HTTP,Page 2,200,8,394916565
3444043634,686700025,HTTP,Page 2,200,8,438767947
3472076457,686700031,HTTP,Page 1,200,17,336541469
3503110480,686700018,HTTP,Page 2,200,8,326960425
3508627073,686700006,HTTP,Page 1,200,17,334420365
3524910337,686700016,HTTP,Page 2,200,8,405322782
3536848834,686700024,HTTP,Page SSL,200,8083,424686171
